riverseg,landseg,floafo,floalf,floccn,flocex,flocfo,flocid,flocpd,flofor,flohom,flohvf,flohwm,flohyo,flohyw,flolwm,flonal,flonex,flonhi,flonho,flonhy,flonid,flonlo,flonpa,flonpd,flopas,florcn,florex,florid,florpd,flotrp,flours,tn afo,tn alf,tn ccn,tn cex,tn cfo,tn cid,tn cpd,tn for,tn hom,tn hvf,tn hwm,tn hyo,tn hyw,tn lwm,tn nal,tn nex,tn nhi,tn nho,tn nhy,tn nid,tn nlo,tn npa,tn npd,tn pas,tn rcn,tn rex,tn rid,tn rpd,tn trp,tn urs,tp afo,tp alf,tp ccn,tp cex,tp cfo,tp cid,tp cpd,tp for,tp hom,tp hvf,tp hwm,tp hyo,tp hyw,tp lwm,tp nal,tp nex,tp nhi,tp nho,tp nhy,tp nid,tp nlo,tp npa,tp npd,tp pas,tp rcn,tp rex,tp rid,tp rpd,tp trp,tp urs,sedafo,sedalf,sedccn,sedcex,sedcfo,sedcid,sedcpd,sedfor,sedhom,sedhvf,sedhwm,sedhyo,sedhyw,sedlwm,sednal,sednex,sednhi,sednho,sednhy,sednid,sednlo,sednpa,sednpd,sedpas,sedrcn,sedrex,sedrid,sedrpd,sedtrp,sedurs
PU6_3440_3590,A42057,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.400,2.000,0.000,0.000,1.400,0.000,0.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,0.146,1.463,0.000,0.000,0.146,0.000,0.000,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,0.120,0.120,0.000,0.000,0.120,0.000,0.000,0.128,0.120,0.128,0.120,0.120,0.120,0.120,0.120,0.122,0.120,0.120,0.120,0.123,0.120,0.109,0.123,0.109,0.120,0.122,0.123,0.123,0.109,0.120
PU6_3440_3590,A54065,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.400,2.000,0.000,0.000,1.400,0.000,0.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,0.146,1.463,0.000,0.000,0.146,0.000,0.000,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,0.311,0.311,0.000,0.000,0.311,0.000,0.000,0.239,0.311,0.239,0.311,0.311,0.311,0.311,0.311,0.293,0.311,0.311,0.311,0.329,0.311,0.293,0.329,0.293,0.293,0.293,0.329,0.329,0.293,0.311
PU6_3440_3590,F24043,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.400,2.000,0.000,0.000,1.400,0.000,0.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,0.146,1.463,0.000,0.000,0.146,0.000,0.000,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,0.184,0.184,0.000,0.000,0.184,0.000,0.000,0.226,0.184,0.226,0.184,0.184,0.184,0.184,0.184,0.239,0.184,0.184,0.184,0.222,0.184,0.356,0.222,0.356,0.206,0.239,0.222,0.222,0.356,0.184
PU6_3530_3440,A24043,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.400,2.000,0.000,0.000,1.400,0.000,0.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,0.146,1.463,0.000,0.000,0.146,0.000,0.000,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,0.196,0.196,0.000,0.000,0.196,0.000,0.000,0.252,0.196,0.252,0.196,0.196,0.196,0.196,0.196,0.322,0.196,0.196,0.196,0.267,0.196,0.573,0.267,0.573,0.322,0.322,0.267,0.267,0.573,0.196
PU6_3530_3440,A54065,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.400,2.000,0.000,0.000,1.400,0.000,0.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,0.146,1.463,0.000,0.000,0.146,0.000,0.000,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,0.107,0.107,0.000,0.000,0.107,0.000,0.000,0.109,0.107,0.109,0.107,0.107,0.107,0.107,0.107,0.130,0.107,0.107,0.107,0.099,0.107,0.141,0.099,0.141,0.080,0.130,0.099,0.099,0.141,0.107
PU6_3530_3440,F24043,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.400,2.000,0.000,0.000,1.400,0.000,0.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,0.146,1.463,0.000,0.000,0.146,0.000,0.000,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,0.196,0.196,0.000,0.000,0.196,0.000,0.000,0.252,0.196,0.252,0.196,0.196,0.196,0.196,0.196,0.322,0.196,0.196,0.196,0.267,0.196,0.573,0.267,0.573,0.322,0.322,0.267,0.267,0.573,0.196
PU6_3590_3640,A24043,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.400,2.000,0.000,0.000,1.400,0.000,0.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,0.146,1.463,0.000,0.000,0.146,0.000,0.000,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,0.285,0.285,0.000,0.000,0.285,0.000,0.000,0.316,0.285,0.316,0.285,0.285,0.285,0.285,0.285,0.363,0.285,0.285,0.285,0.366,0.285,0.592,0.366,0.592,0.260,0.363,0.366,0.366,0.592,0.285
PU6_3590_3640,A54065,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.400,2.000,0.000,0.000,1.400,0.000,0.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,0.146,1.463,0.000,0.000,0.146,0.000,0.000,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,0.323,0.323,0.000,0.000,0.323,0.000,0.000,0.335,0.323,0.335,0.323,0.323,0.323,0.323,0.323,0.315,0.323,0.323,0.323,0.285,0.323,0.315,0.285,0.315,0.315,0.315,0.285,0.285,0.315,0.323
PU6_3590_3640,F24043,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.400,2.000,0.000,0.000,1.400,0.000,0.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,0.146,1.463,0.000,0.000,0.146,0.000,0.000,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,0.285,0.285,0.000,0.000,0.285,0.000,0.000,0.316,0.285,0.316,0.285,0.285,0.285,0.285,0.285,0.363,0.285,0.285,0.285,0.366,0.285,0.592,0.366,0.592,0.260,0.363,0.366,0.366,0.592,0.285
PU6_3600_3602,A24043,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.400,2.000,0.000,0.000,1.400,0.000,0.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,0.146,1.463,0.000,0.000,0.146,0.000,0.000,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,0.195,0.195,0.000,0.000,0.195,0.000,0.000,0.210,0.195,0.210,0.195,0.195,0.195,0.195,0.195,0.173,0.195,0.195,0.195,0.198,0.195,0.372,0.198,0.372,0.179,0.173,0.198,0.198,0.372,0.195
PU6_3600_3602,A54003,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.400,2.000,0.000,0.000,1.400,0.000,0.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,0.146,1.463,0.000,0.000,0.146,0.000,0.000,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,0.135,0.135,0.000,0.000,0.135,0.000,0.000,0.148,0.135,0.148,0.135,0.135,0.135,0.135,0.135,0.095,0.135,0.135,0.135,0.141,0.135,0.138,0.141,0.138,0.169,0.095,0.141,0.141,0.138,0.135
PU6_3600_3602,F24043,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.400,2.000,0.000,0.000,1.400,0.000,0.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,0.146,1.463,0.000,0.000,0.146,0.000,0.000,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,0.195,0.195,0.000,0.000,0.195,0.000,0.000,0.210,0.195,0.210,0.195,0.195,0.195,0.195,0.195,0.173,0.195,0.195,0.195,0.198,0.195,0.372,0.198,0.372,0.179,0.173,0.198,0.198,0.372,0.195
PU6_3602_3730,A24043,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.400,2.000,0.000,0.000,1.400,0.000,0.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,0.146,1.463,0.000,0.000,0.146,0.000,0.000,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,0.217,0.217,0.000,0.000,0.217,0.000,0.000,0.296,0.217,0.296,0.217,0.217,0.217,0.217,0.217,0.343,0.217,0.217,0.217,0.252,0.217,0.396,0.252,0.396,0.276,0.343,0.252,0.252,0.396,0.217
PU6_3602_3730,A54003,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.400,2.000,0.000,0.000,1.400,0.000,0.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,0.146,1.463,0.000,0.000,0.146,0.000,0.000,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,0.261,0.261,0.000,0.000,0.261,0.000,0.000,0.286,0.261,0.286,0.261,0.261,0.261,0.261,0.261,0.277,0.261,0.261,0.261,0.283,0.261,0.277,0.283,0.277,0.277,0.277,0.283,0.283,0.277,0.261
PU6_3602_3730,F24043,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.400,2.000,0.000,0.000,1.400,0.000,0.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,0.146,1.463,0.000,0.000,0.146,0.000,0.000,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,0.217,0.217,0.000,0.000,0.217,0.000,0.000,0.296,0.217,0.296,0.217,0.217,0.217,0.217,0.217,0.343,0.217,0.217,0.217,0.252,0.217,0.396,0.252,0.396,0.276,0.343,0.252,0.252,0.396,0.217
PU6_3610_3530,A24043,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.400,2.000,0.000,0.000,1.400,0.000,0.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,0.146,1.463,0.000,0.000,0.146,0.000,0.000,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,0.271,0.271,0.000,0.000,0.271,0.000,0.000,0.302,0.271,0.302,0.271,0.271,0.271,0.271,0.271,0.394,0.271,0.271,0.271,0.287,0.271,0.439,0.287,0.439,0.334,0.394,0.287,0.287,0.439,0.271
PU6_3610_3530,A54065,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.400,2.000,0.000,0.000,1.400,0.000,0.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,0.146,1.463,0.000,0.000,0.146,0.000,0.000,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,0.234,0.234,0.000,0.000,0.234,0.000,0.000,0.184,0.234,0.184,0.234,0.234,0.234,0.234,0.234,0.321,0.234,0.234,0.234,0.184,0.234,0.170,0.184,0.170,0.259,0.321,0.184,0.184,0.170,0.234
PU6_3610_3530,F24043,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.400,2.000,0.000,0.000,1.400,0.000,0.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,0.146,1.463,0.000,0.000,0.146,0.000,0.000,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,0.271,0.271,0.000,0.000,0.271,0.000,0.000,0.302,0.271,0.302,0.271,0.271,0.271,0.271,0.271,0.394,0.271,0.271,0.271,0.287,0.271,0.439,0.287,0.439,0.334,0.394,0.287,0.287,0.439,0.271
PU6_3640_3600,A24043,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.400,2.000,0.000,0.000,1.400,0.000,0.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,0.146,1.463,0.000,0.000,0.146,0.000,0.000,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,0.207,0.207,0.000,0.000,0.207,0.000,0.000,0.213,0.207,0.213,0.207,0.207,0.207,0.207,0.207,0.250,0.207,0.207,0.207,0.216,0.207,0.362,0.216,0.362,0.252,0.250,0.216,0.216,0.362,0.207
PU6_3640_3600,A54003,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.400,2.000,0.000,0.000,1.400,0.000,0.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,0.146,1.463,0.000,0.000,0.146,0.000,0.000,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,0.153,0.153,0.000,0.000,0.153,0.000,0.000,0.156,0.153,0.156,0.153,0.153,0.153,0.153,0.153,0.155,0.153,0.153,0.153,0.155,0.153,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.153
PU6_3640_3600,A54065,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.400,2.000,0.000,0.000,1.400,0.000,0.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,0.146,1.463,0.000,0.000,0.146,0.000,0.000,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,0.176,0.176,0.000,0.000,0.176,0.000,0.000,0.161,0.176,0.161,0.176,0.176,0.176,0.176,0.176,0.172,0.176,0.176,0.176,0.178,0.176,0.172,0.178,0.172,0.172,0.172,0.178,0.178,0.172,0.176
PU6_3640_3600,F24043,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.400,2.000,0.000,0.000,1.400,0.000,0.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,0.146,1.463,0.000,0.000,0.146,0.000,0.000,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,0.207,0.207,0.000,0.000,0.207,0.000,0.000,0.213,0.207,0.213,0.207,0.207,0.207,0.207,0.207,0.250,0.207,0.207,0.207,0.216,0.207,0.362,0.216,0.362,0.252,0.250,0.216,0.216,0.362,0.207
PU6_3690_3610,A24043,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.400,2.000,0.000,0.000,1.400,0.000,0.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,0.146,1.463,0.000,0.000,0.146,0.000,0.000,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,0.137,0.137,0.000,0.000,0.137,0.000,0.000,0.183,0.137,0.183,0.137,0.137,0.137,0.137,0.137,0.160,0.137,0.137,0.137,0.187,0.137,0.160,0.187,0.160,0.134,0.160,0.187,0.187,0.160,0.137
PU6_3690_3610,A54065,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.400,2.000,0.000,0.000,1.400,0.000,0.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,0.146,1.463,0.000,0.000,0.146,0.000,0.000,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,0.155,0.155,0.000,0.000,0.155,0.000,0.000,0.145,0.155,0.145,0.155,0.155,0.155,0.155,0.155,0.149,0.155,0.155,0.155,0.157,0.155,0.149,0.157,0.149,0.141,0.149,0.157,0.157,0.149,0.155
PU6_3690_3610,F24043,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.400,2.000,0.000,0.000,1.400,0.000,0.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,0.146,1.463,0.000,0.000,0.146,0.000,0.000,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,0.137,0.137,0.000,0.000,0.137,0.000,0.000,0.183,0.137,0.183,0.137,0.137,0.137,0.137,0.137,0.160,0.137,0.137,0.137,0.187,0.137,0.160,0.187,0.160,0.134,0.160,0.187,0.187,0.160,0.137
PU6_3730_3750,A24043,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.400,2.000,0.000,0.000,1.400,0.000,0.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,0.146,1.463,0.000,0.000,0.146,0.000,0.000,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,0.190,0.190,0.000,0.000,0.190,0.000,0.000,0.274,0.190,0.274,0.190,0.190,0.190,0.190,0.190,0.231,0.190,0.190,0.190,0.206,0.190,0.519,0.206,0.519,0.172,0.231,0.206,0.206,0.519,0.190
PU6_3730_3750,A54003,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.400,2.000,0.000,0.000,1.400,0.000,0.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,0.146,1.463,0.000,0.000,0.146,0.000,0.000,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,1.463,0.187,0.187,0.000,0.000,0.187,0.000,0.000,0.246,0.187,0.246,0.187,0.187,0.187,0.187,0.187,0.243,0.187,0.187,0.187,0.233,0.187,0.243,0.233,0.243,0.307,0.243,0.233,0.233,0.243,0.187
