RiverSegment,UpStreamSeg
PU2_4730_4220,PU2_4730_4220
PU2_4750_4451,PU2_4750_4451
PU2_4750_4451,PU2_4720_4750
PU2_5190_4310,PU2_5190_4310
PU2_5190_4310,PU2_6050_5190
PU2_5700_5210,PU2_5700_5210
PU2_6050_5190,PU2_6050_5190
PU3_2510_3290,PU3_2510_3290
PU3_3290_3390,PU3_3290_3390
PU3_3290_3390,PU2_2790_3290
PU3_3290_3390,PU3_2510_3290
PU3_3390_3730,PU3_3390_3730
PU3_3390_3730,PU3_3290_3390
PU3_3390_3730,PU2_2790_3290
PU3_3390_3730,PU3_2510_3290
PU3_3680_3890,PU3_3680_3890
PU3_3680_3890,PU2_3140_3680
PU3_3860_3610,PU3_3860_3610
PU3_3860_3610,PU2_4340_3860
PU3_3860_3610,PU3_4280_3860
PU3_4280_3860,PU3_4280_3860
PU3_4450_4440,PU3_4450_4440
PU3_4450_4440,PU3_4451_4450
PU3_4450_4440,PU1_4760_4451
PU3_4450_4440,PU1_4840_4760
PU3_4450_4440,PU2_4750_4451
PU3_4450_4440,PU2_4720_4750
PU3_4451_4450,PU3_4451_4450
PU3_4451_4450,PU1_4760_4451
PU3_4451_4450,PU1_4840_4760
PU3_4451_4450,PU2_4750_4451
PU3_4451_4450,PU2_4720_4750
PU3_5210_5050,PU3_5210_5050
PU3_5210_5050,PU1_5520_5210
PU3_5210_5050,PU2_5700_5210
PU4_3780_3930,PU4_3780_3930
PU4_3780_3930,PU1_3580_3780
PU4_3780_3930,PU1_3170_3580
PU4_3780_3930,PU4_3990_3780
PU4_3780_3930,PU4_3890_3990
PU4_3780_3930,PU3_3680_3890
PU4_3780_3930,PU2_3140_3680
PU4_3780_3930,PU4_3970_3890
PU4_3780_3930,PU1_3940_3970
PU4_3780_3930,PU4_4440_3970
PU4_3780_3930,PU1_4300_4440
PU4_3780_3930,PU1_4190_4300
PU4_3780_3930,PU1_3850_4190
PU4_3780_3930,PU3_4450_4440
PU4_3780_3930,PU3_4451_4450
PU4_3780_3930,PU1_4760_4451
PU4_3780_3930,PU1_4840_4760
PU4_3780_3930,PU2_4750_4451
PU4_3780_3930,PU2_4720_4750
PU4_3890_3990,PU4_3890_3990
PU4_3890_3990,PU3_3680_3890
PU4_3890_3990,PU2_3140_3680
PU4_3890_3990,PU4_3970_3890
PU4_3890_3990,PU1_3940_3970
PU4_3890_3990,PU4_4440_3970
PU4_3890_3990,PU1_4300_4440
PU4_3890_3990,PU1_4190_4300
PU4_3890_3990,PU1_3850_4190
PU4_3890_3990,PU3_4450_4440
PU4_3890_3990,PU3_4451_4450
PU4_3890_3990,PU1_4760_4451
PU4_3890_3990,PU1_4840_4760
PU4_3890_3990,PU2_4750_4451
PU4_3890_3990,PU2_4720_4750
PU4_3970_3890,PU4_3970_3890
PU4_3970_3890,PU1_3940_3970
PU4_3970_3890,PU4_4440_3970
PU4_3970_3890,PU1_4300_4440
PU4_3970_3890,PU1_4190_4300
PU4_3970_3890,PU1_3850_4190
PU4_3970_3890,PU3_4450_4440
PU4_3970_3890,PU3_4451_4450
PU4_3970_3890,PU1_4760_4451
PU4_3970_3890,PU1_4840_4760
PU4_3970_3890,PU2_4750_4451
PU4_3970_3890,PU2_4720_4750
PU4_3990_3780,PU4_3990_3780
PU4_3990_3780,PU4_3890_3990
PU4_3990_3780,PU3_3680_3890
PU4_3990_3780,PU2_3140_3680
PU4_3990_3780,PU4_3970_3890
PU4_3990_3780,PU1_3940_3970
PU4_3990_3780,PU4_4440_3970
PU4_3990_3780,PU1_4300_4440
PU4_3990_3780,PU1_4190_4300
PU4_3990_3780,PU1_3850_4190
PU4_3990_3780,PU3_4450_4440
PU4_3990_3780,PU3_4451_4450
PU4_3990_3780,PU1_4760_4451
PU4_3990_3780,PU1_4840_4760
PU4_3990_3780,PU2_4750_4451
PU4_3990_3780,PU2_4720_4750
PU4_4210_4170,PU4_4210_4170
PU4_4210_4170,PU4_4310_4210
PU4_4210_4170,PU2_5190_4310
PU4_4210_4170,PU2_6050_5190
PU4_4210_4170,PU4_5050_4310
PU4_4210_4170,PU1_5380_5050
PU4_4210_4170,PU0_5620_5380
PU4_4210_4170,PU0_6080_5620
PU4_4210_4170,PU1_5820_5380
PU4_4210_4170,PU3_5210_5050
PU4_4210_4170,PU1_5520_5210
PU4_4210_4170,PU2_5700_5210
PU4_4310_4210,PU4_4310_4210
PU4_4310_4210,PU2_5190_4310
PU4_4310_4210,PU2_6050_5190
PU4_4310_4210,PU4_5050_4310
PU4_4310_4210,PU1_5380_5050
PU4_4310_4210,PU0_5620_5380
PU4_4310_4210,PU0_6080_5620
PU4_4310_4210,PU1_5820_5380
PU4_4310_4210,PU3_5210_5050
PU4_4310_4210,PU1_5520_5210
PU4_4310_4210,PU2_5700_5210
PU4_4440_3970,PU4_4440_3970
PU4_4440_3970,PU1_4300_4440
PU4_4440_3970,PU1_4190_4300
PU4_4440_3970,PU1_3850_4190
PU4_4440_3970,PU3_4450_4440
PU4_4440_3970,PU3_4451_4450
PU4_4440_3970,PU1_4760_4451
PU4_4440_3970,PU1_4840_4760
PU4_4440_3970,PU2_4750_4451
PU4_4440_3970,PU2_4720_4750
PU4_5050_4310,PU4_5050_4310
PU4_5050_4310,PU1_5380_5050
PU4_5050_4310,PU0_5620_5380
PU4_5050_4310,PU0_6080_5620
PU4_5050_4310,PU1_5820_5380
PU4_5050_4310,PU3_5210_5050
PU4_5050_4310,PU1_5520_5210
PU4_5050_4310,PU2_5700_5210
PU5_3930_4170,PU5_3930_4170
PU5_3930_4170,PU2_4160_3930
PU5_3930_4170,PU2_4360_4160
PU5_3930_4170,PU4_3780_3930
PU5_3930_4170,PU1_3580_3780
PU5_3930_4170,PU1_3170_3580
PU5_3930_4170,PU4_3990_3780
PU5_3930_4170,PU4_3890_3990
PU5_3930_4170,PU3_3680_3890
PU5_3930_4170,PU2_3140_3680
PU5_3930_4170,PU4_3970_3890
PU5_3930_4170,PU1_3940_3970
PU5_3930_4170,PU4_4440_3970
PU5_3930_4170,PU1_4300_4440
PU5_3930_4170,PU1_4190_4300
PU5_3930_4170,PU1_3850_4190
PU5_3930_4170,PU3_4450_4440
PU5_3930_4170,PU3_4451_4450
PU5_3930_4170,PU1_4760_4451
PU5_3930_4170,PU1_4840_4760
PU5_3930_4170,PU2_4750_4451
PU5_3930_4170,PU2_4720_4750
PU5_4170_4020,PU5_4170_4020
PU5_4170_4020,PU4_4210_4170
PU5_4170_4020,PU4_4310_4210
PU5_4170_4020,PU2_5190_4310
PU5_4170_4020,PU2_6050_5190
PU5_4170_4020,PU4_5050_4310
PU5_4170_4020,PU1_5380_5050
PU5_4170_4020,PU0_5620_5380
PU5_4170_4020,PU0_6080_5620
PU5_4170_4020,PU1_5820_5380
PU5_4170_4020,PU3_5210_5050
PU5_4170_4020,PU1_5520_5210
PU5_4170_4020,PU2_5700_5210
PU5_4170_4020,PU5_3930_4170
PU5_4170_4020,PU2_4160_3930
PU5_4170_4020,PU2_4360_4160
PU5_4170_4020,PU4_3780_3930
PU5_4170_4020,PU1_3580_3780
PU5_4170_4020,PU1_3170_3580
PU5_4170_4020,PU4_3990_3780
PU5_4170_4020,PU4_3890_3990
PU5_4170_4020,PU3_3680_3890
PU5_4170_4020,PU2_3140_3680
PU5_4170_4020,PU4_3970_3890
PU5_4170_4020,PU1_3940_3970
PU5_4170_4020,PU4_4440_3970
PU5_4170_4020,PU1_4300_4440
PU5_4170_4020,PU1_4190_4300
PU5_4170_4020,PU1_3850_4190
PU5_4170_4020,PU3_4450_4440
PU5_4170_4020,PU3_4451_4450
PU5_4170_4020,PU1_4760_4451
PU5_4170_4020,PU1_4840_4760
PU5_4170_4020,PU2_4750_4451
PU5_4170_4020,PU2_4720_4750
PU6_3440_3590,PU6_3440_3590
PU6_3440_3590,PU1_3030_3440
PU6_3440_3590,PU6_3530_3440
PU6_3440_3590,PU0_3611_3530
PU6_3440_3590,PU6_3610_3530
PU6_3440_3590,PU3_3860_3610
PU6_3440_3590,PU2_4340_3860
PU6_3440_3590,PU3_4280_3860
PU6_3440_3590,PU6_3690_3610
PU6_3440_3590,PU0_3871_3690
PU6_3440_3590,PU1_3100_3690
PU6_3440_3590,PU6_3870_3690
PU6_3440_3590,PU6_4020_3870
PU6_3440_3590,PU2_3370_4020
PU6_3440_3590,PU2_3180_3370
PU6_3440_3590,PU5_4170_4020
PU6_3440_3590,PU4_4210_4170
PU6_3440_3590,PU4_4310_4210
PU6_3440_3590,PU2_5190_4310
PU6_3440_3590,PU2_6050_5190
PU6_3440_3590,PU4_5050_4310
PU6_3440_3590,PU1_5380_5050
PU6_3440_3590,PU0_5620_5380
PU6_3440_3590,PU0_6080_5620
PU6_3440_3590,PU1_5820_5380
PU6_3440_3590,PU3_5210_5050
PU6_3440_3590,PU1_5520_5210
PU6_3440_3590,PU2_5700_5210
PU6_3440_3590,PU5_3930_4170
PU6_3440_3590,PU2_4160_3930
PU6_3440_3590,PU2_4360_4160
PU6_3440_3590,PU4_3780_3930
PU6_3440_3590,PU1_3580_3780
PU6_3440_3590,PU1_3170_3580
PU6_3440_3590,PU4_3990_3780
PU6_3440_3590,PU4_3890_3990
PU6_3440_3590,PU3_3680_3890
PU6_3440_3590,PU2_3140_3680
PU6_3440_3590,PU4_3970_3890
PU6_3440_3590,PU1_3940_3970
PU6_3440_3590,PU4_4440_3970
PU6_3440_3590,PU1_4300_4440
PU6_3440_3590,PU1_4190_4300
PU6_3440_3590,PU1_3850_4190
PU6_3440_3590,PU3_4450_4440
PU6_3440_3590,PU3_4451_4450
PU6_3440_3590,PU1_4760_4451
PU6_3440_3590,PU1_4840_4760
PU6_3440_3590,PU2_4750_4451
PU6_3440_3590,PU2_4720_4750
PU6_3530_3440,PU6_3530_3440
PU6_3530_3440,PU0_3611_3530
PU6_3530_3440,PU6_3610_3530
PU6_3530_3440,PU3_3860_3610
PU6_3530_3440,PU2_4340_3860
PU6_3530_3440,PU3_4280_3860
PU6_3530_3440,PU6_3690_3610
PU6_3530_3440,PU0_3871_3690
PU6_3530_3440,PU1_3100_3690
PU6_3530_3440,PU6_3870_3690
PU6_3530_3440,PU6_4020_3870
PU6_3530_3440,PU2_3370_4020
PU6_3530_3440,PU2_3180_3370
PU6_3530_3440,PU5_4170_4020
PU6_3530_3440,PU4_4210_4170
PU6_3530_3440,PU4_4310_4210
PU6_3530_3440,PU2_5190_4310
PU6_3530_3440,PU2_6050_5190
PU6_3530_3440,PU4_5050_4310
PU6_3530_3440,PU1_5380_5050
PU6_3530_3440,PU0_5620_5380
PU6_3530_3440,PU0_6080_5620
PU6_3530_3440,PU1_5820_5380
PU6_3530_3440,PU3_5210_5050
PU6_3530_3440,PU1_5520_5210
PU6_3530_3440,PU2_5700_5210
PU6_3530_3440,PU5_3930_4170
PU6_3530_3440,PU2_4160_3930
PU6_3530_3440,PU2_4360_4160
PU6_3530_3440,PU4_3780_3930
PU6_3530_3440,PU1_3580_3780
PU6_3530_3440,PU1_3170_3580
PU6_3530_3440,PU4_3990_3780
PU6_3530_3440,PU4_3890_3990
PU6_3530_3440,PU3_3680_3890
PU6_3530_3440,PU2_3140_3680
PU6_3530_3440,PU4_3970_3890
PU6_3530_3440,PU1_3940_3970
PU6_3530_3440,PU4_4440_3970
PU6_3530_3440,PU1_4300_4440
PU6_3530_3440,PU1_4190_4300
PU6_3530_3440,PU1_3850_4190
PU6_3530_3440,PU3_4450_4440
PU6_3530_3440,PU3_4451_4450
PU6_3530_3440,PU1_4760_4451
PU6_3530_3440,PU1_4840_4760
PU6_3530_3440,PU2_4750_4451
PU6_3530_3440,PU2_4720_4750
PU6_3590_3640,PU6_3590_3640
PU6_3590_3640,PU2_3630_3590
PU6_3590_3640,PU6_3440_3590
PU6_3590_3640,PU1_3030_3440
PU6_3590_3640,PU6_3530_3440
PU6_3590_3640,PU0_3611_3530
PU6_3590_3640,PU6_3610_3530
PU6_3590_3640,PU3_3860_3610
PU6_3590_3640,PU2_4340_3860
PU6_3590_3640,PU3_4280_3860
PU6_3590_3640,PU6_3690_3610
PU6_3590_3640,PU0_3871_3690
PU6_3590_3640,PU1_3100_3690
PU6_3590_3640,PU6_3870_3690
PU6_3590_3640,PU6_4020_3870
PU6_3590_3640,PU2_3370_4020
PU6_3590_3640,PU2_3180_3370
PU6_3590_3640,PU5_4170_4020
PU6_3590_3640,PU4_4210_4170
PU6_3590_3640,PU4_4310_4210
PU6_3590_3640,PU2_5190_4310
PU6_3590_3640,PU2_6050_5190
PU6_3590_3640,PU4_5050_4310
PU6_3590_3640,PU1_5380_5050
PU6_3590_3640,PU0_5620_5380
PU6_3590_3640,PU0_6080_5620
PU6_3590_3640,PU1_5820_5380
PU6_3590_3640,PU3_5210_5050
PU6_3590_3640,PU1_5520_5210
PU6_3590_3640,PU2_5700_5210
PU6_3590_3640,PU5_3930_4170
PU6_3590_3640,PU2_4160_3930
PU6_3590_3640,PU2_4360_4160
PU6_3590_3640,PU4_3780_3930
PU6_3590_3640,PU1_3580_3780
PU6_3590_3640,PU1_3170_3580
PU6_3590_3640,PU4_3990_3780
PU6_3590_3640,PU4_3890_3990
PU6_3590_3640,PU3_3680_3890
PU6_3590_3640,PU2_3140_3680
PU6_3590_3640,PU4_3970_3890
PU6_3590_3640,PU1_3940_3970
PU6_3590_3640,PU4_4440_3970
PU6_3590_3640,PU1_4300_4440
PU6_3590_3640,PU1_4190_4300
PU6_3590_3640,PU1_3850_4190
PU6_3590_3640,PU3_4450_4440
PU6_3590_3640,PU3_4451_4450
PU6_3590_3640,PU1_4760_4451
PU6_3590_3640,PU1_4840_4760
PU6_3590_3640,PU2_4750_4451
PU6_3590_3640,PU2_4720_4750
PU6_3600_3602,PU6_3600_3602
PU6_3600_3602,PU2_3770_3600
PU6_3600_3602,PU6_3640_3600
PU6_3600_3602,PU2_3080_3640
PU6_3600_3602,PU2_2840_3080
PU6_3600_3602,PU6_3590_3640
PU6_3600_3602,PU2_3630_3590
PU6_3600_3602,PU6_3440_3590
PU6_3600_3602,PU1_3030_3440
PU6_3600_3602,PU6_3530_3440
PU6_3600_3602,PU0_3611_3530
PU6_3600_3602,PU6_3610_3530
PU6_3600_3602,PU3_3860_3610
PU6_3600_3602,PU2_4340_3860
PU6_3600_3602,PU3_4280_3860
PU6_3600_3602,PU6_3690_3610
PU6_3600_3602,PU0_3871_3690
PU6_3600_3602,PU1_3100_3690
PU6_3600_3602,PU6_3870_3690
PU6_3600_3602,PU6_4020_3870
PU6_3600_3602,PU2_3370_4020
PU6_3600_3602,PU2_3180_3370
PU6_3600_3602,PU5_4170_4020
PU6_3600_3602,PU4_4210_4170
PU6_3600_3602,PU4_4310_4210
PU6_3600_3602,PU2_5190_4310
PU6_3600_3602,PU2_6050_5190
PU6_3600_3602,PU4_5050_4310
PU6_3600_3602,PU1_5380_5050
PU6_3600_3602,PU0_5620_5380
PU6_3600_3602,PU0_6080_5620
PU6_3600_3602,PU1_5820_5380
PU6_3600_3602,PU3_5210_5050
PU6_3600_3602,PU1_5520_5210
PU6_3600_3602,PU2_5700_5210
PU6_3600_3602,PU5_3930_4170
PU6_3600_3602,PU2_4160_3930
PU6_3600_3602,PU2_4360_4160
PU6_3600_3602,PU4_3780_3930
PU6_3600_3602,PU1_3580_3780
PU6_3600_3602,PU1_3170_3580
PU6_3600_3602,PU4_3990_3780
PU6_3600_3602,PU4_3890_3990
PU6_3600_3602,PU3_3680_3890
PU6_3600_3602,PU2_3140_3680
PU6_3600_3602,PU4_3970_3890
PU6_3600_3602,PU1_3940_3970
PU6_3600_3602,PU4_4440_3970
PU6_3600_3602,PU1_4300_4440
PU6_3600_3602,PU1_4190_4300
PU6_3600_3602,PU1_3850_4190
PU6_3600_3602,PU3_4450_4440
PU6_3600_3602,PU3_4451_4450
PU6_3600_3602,PU1_4760_4451
PU6_3600_3602,PU1_4840_4760
PU6_3600_3602,PU2_4750_4451
PU6_3600_3602,PU2_4720_4750
PU6_3602_3730,PU6_3602_3730
PU6_3602_3730,PU0_3601_3602
PU6_3602_3730,PU6_3600_3602
PU6_3602_3730,PU2_3770_3600
PU6_3602_3730,PU6_3640_3600
PU6_3602_3730,PU2_3080_3640
PU6_3602_3730,PU2_2840_3080
PU6_3602_3730,PU6_3590_3640
PU6_3602_3730,PU2_3630_3590
PU6_3602_3730,PU6_3440_3590
PU6_3602_3730,PU1_3030_3440
PU6_3602_3730,PU6_3530_3440
PU6_3602_3730,PU0_3611_3530
PU6_3602_3730,PU6_3610_3530
PU6_3602_3730,PU3_3860_3610
PU6_3602_3730,PU2_4340_3860
PU6_3602_3730,PU3_4280_3860
PU6_3602_3730,PU6_3690_3610
PU6_3602_3730,PU0_3871_3690
PU6_3602_3730,PU1_3100_3690
PU6_3602_3730,PU6_3870_3690
PU6_3602_3730,PU6_4020_3870
PU6_3602_3730,PU2_3370_4020
PU6_3602_3730,PU2_3180_3370
PU6_3602_3730,PU5_4170_4020
PU6_3602_3730,PU4_4210_4170
PU6_3602_3730,PU4_4310_4210
PU6_3602_3730,PU2_5190_4310
PU6_3602_3730,PU2_6050_5190
PU6_3602_3730,PU4_5050_4310
PU6_3602_3730,PU1_5380_5050
PU6_3602_3730,PU0_5620_5380
PU6_3602_3730,PU0_6080_5620
PU6_3602_3730,PU1_5820_5380
PU6_3602_3730,PU3_5210_5050
PU6_3602_3730,PU1_5520_5210
PU6_3602_3730,PU2_5700_5210
PU6_3602_3730,PU5_3930_4170
PU6_3602_3730,PU2_4160_3930
PU6_3602_3730,PU2_4360_4160
PU6_3602_3730,PU4_3780_3930
PU6_3602_3730,PU1_3580_3780
PU6_3602_3730,PU1_3170_3580
PU6_3602_3730,PU4_3990_3780
PU6_3602_3730,PU4_3890_3990
PU6_3602_3730,PU3_3680_3890
PU6_3602_3730,PU2_3140_3680
PU6_3602_3730,PU4_3970_3890
PU6_3602_3730,PU1_3940_3970
PU6_3602_3730,PU4_4440_3970
PU6_3602_3730,PU1_4300_4440
PU6_3602_3730,PU1_4190_4300
PU6_3602_3730,PU1_3850_4190
PU6_3602_3730,PU3_4450_4440
PU6_3602_3730,PU3_4451_4450
PU6_3602_3730,PU1_4760_4451
PU6_3602_3730,PU1_4840_4760
PU6_3602_3730,PU2_4750_4451
PU6_3602_3730,PU2_4720_4750
PU6_3610_3530,PU6_3610_3530
PU6_3610_3530,PU3_3860_3610
PU6_3610_3530,PU2_4340_3860
PU6_3610_3530,PU3_4280_3860
PU6_3610_3530,PU6_3690_3610
PU6_3610_3530,PU0_3871_3690
PU6_3610_3530,PU1_3100_3690
PU6_3610_3530,PU6_3870_3690
PU6_3610_3530,PU6_4020_3870
PU6_3610_3530,PU2_3370_4020
PU6_3610_3530,PU2_3180_3370
PU6_3610_3530,PU5_4170_4020
PU6_3610_3530,PU4_4210_4170
PU6_3610_3530,PU4_4310_4210
PU6_3610_3530,PU2_5190_4310
PU6_3610_3530,PU2_6050_5190
PU6_3610_3530,PU4_5050_4310
PU6_3610_3530,PU1_5380_5050
PU6_3610_3530,PU0_5620_5380
PU6_3610_3530,PU0_6080_5620
PU6_3610_3530,PU1_5820_5380
PU6_3610_3530,PU3_5210_5050
PU6_3610_3530,PU1_5520_5210
PU6_3610_3530,PU2_5700_5210
PU6_3610_3530,PU5_3930_4170
PU6_3610_3530,PU2_4160_3930
PU6_3610_3530,PU2_4360_4160
PU6_3610_3530,PU4_3780_3930
PU6_3610_3530,PU1_3580_3780
PU6_3610_3530,PU1_3170_3580
PU6_3610_3530,PU4_3990_3780
PU6_3610_3530,PU4_3890_3990
PU6_3610_3530,PU3_3680_3890
PU6_3610_3530,PU2_3140_3680
PU6_3610_3530,PU4_3970_3890
PU6_3610_3530,PU1_3940_3970
PU6_3610_3530,PU4_4440_3970
PU6_3610_3530,PU1_4300_4440
PU6_3610_3530,PU1_4190_4300
PU6_3610_3530,PU1_3850_4190
PU6_3610_3530,PU3_4450_4440
PU6_3610_3530,PU3_4451_4450
PU6_3610_3530,PU1_4760_4451
PU6_3610_3530,PU1_4840_4760
PU6_3610_3530,PU2_4750_4451
PU6_3610_3530,PU2_4720_4750
PU6_3640_3600,PU6_3640_3600
PU6_3640_3600,PU2_3080_3640
PU6_3640_3600,PU2_2840_3080
PU6_3640_3600,PU6_3590_3640
PU6_3640_3600,PU2_3630_3590
PU6_3640_3600,PU6_3440_3590
PU6_3640_3600,PU1_3030_3440
PU6_3640_3600,PU6_3530_3440
PU6_3640_3600,PU0_3611_3530
PU6_3640_3600,PU6_3610_3530
PU6_3640_3600,PU3_3860_3610
PU6_3640_3600,PU2_4340_3860
PU6_3640_3600,PU3_4280_3860
PU6_3640_3600,PU6_3690_3610
PU6_3640_3600,PU0_3871_3690
PU6_3640_3600,PU1_3100_3690
PU6_3640_3600,PU6_3870_3690
PU6_3640_3600,PU6_4020_3870
PU6_3640_3600,PU2_3370_4020
PU6_3640_3600,PU2_3180_3370
PU6_3640_3600,PU5_4170_4020
PU6_3640_3600,PU4_4210_4170
PU6_3640_3600,PU4_4310_4210
PU6_3640_3600,PU2_5190_4310
PU6_3640_3600,PU2_6050_5190
PU6_3640_3600,PU4_5050_4310
PU6_3640_3600,PU1_5380_5050
PU6_3640_3600,PU0_5620_5380
PU6_3640_3600,PU0_6080_5620
PU6_3640_3600,PU1_5820_5380
PU6_3640_3600,PU3_5210_5050
PU6_3640_3600,PU1_5520_5210
PU6_3640_3600,PU2_5700_5210
PU6_3640_3600,PU5_3930_4170
PU6_3640_3600,PU2_4160_3930
PU6_3640_3600,PU2_4360_4160
PU6_3640_3600,PU4_3780_3930
PU6_3640_3600,PU1_3580_3780
PU6_3640_3600,PU1_3170_3580
PU6_3640_3600,PU4_3990_3780
PU6_3640_3600,PU4_3890_3990
PU6_3640_3600,PU3_3680_3890
PU6_3640_3600,PU2_3140_3680
PU6_3640_3600,PU4_3970_3890
PU6_3640_3600,PU1_3940_3970
PU6_3640_3600,PU4_4440_3970
PU6_3640_3600,PU1_4300_4440
PU6_3640_3600,PU1_4190_4300
PU6_3640_3600,PU1_3850_4190
PU6_3640_3600,PU3_4450_4440
PU6_3640_3600,PU3_4451_4450
PU6_3640_3600,PU1_4760_4451
PU6_3640_3600,PU1_4840_4760
PU6_3640_3600,PU2_4750_4451
PU6_3640_3600,PU2_4720_4750
PU6_3690_3610,PU6_3690_3610
PU6_3690_3610,PU0_3871_3690
PU6_3690_3610,PU1_3100_3690
PU6_3690_3610,PU6_3870_3690
PU6_3690_3610,PU6_4020_3870
PU6_3690_3610,PU2_3370_4020
PU6_3690_3610,PU2_3180_3370
PU6_3690_3610,PU5_4170_4020
PU6_3690_3610,PU4_4210_4170
PU6_3690_3610,PU4_4310_4210
PU6_3690_3610,PU2_5190_4310
PU6_3690_3610,PU2_6050_5190
PU6_3690_3610,PU4_5050_4310
PU6_3690_3610,PU1_5380_5050
PU6_3690_3610,PU0_5620_5380
PU6_3690_3610,PU0_6080_5620
PU6_3690_3610,PU1_5820_5380
PU6_3690_3610,PU3_5210_5050
PU6_3690_3610,PU1_5520_5210
PU6_3690_3610,PU2_5700_5210
PU6_3690_3610,PU5_3930_4170
PU6_3690_3610,PU2_4160_3930
PU6_3690_3610,PU2_4360_4160
PU6_3690_3610,PU4_3780_3930
PU6_3690_3610,PU1_3580_3780
PU6_3690_3610,PU1_3170_3580
PU6_3690_3610,PU4_3990_3780
PU6_3690_3610,PU4_3890_3990
PU6_3690_3610,PU3_3680_3890
PU6_3690_3610,PU2_3140_3680
PU6_3690_3610,PU4_3970_3890
PU6_3690_3610,PU1_3940_3970
PU6_3690_3610,PU4_4440_3970
PU6_3690_3610,PU1_4300_4440
PU6_3690_3610,PU1_4190_4300
PU6_3690_3610,PU1_3850_4190
PU6_3690_3610,PU3_4450_4440
PU6_3690_3610,PU3_4451_4450
PU6_3690_3610,PU1_4760_4451
PU6_3690_3610,PU1_4840_4760
PU6_3690_3610,PU2_4750_4451
PU6_3690_3610,PU2_4720_4750
PU6_3730_3750,PU6_3730_3750
PU6_3730_3750,PU3_3390_3730
PU6_3730_3750,PU3_3290_3390
PU6_3730_3750,PU2_2790_3290
PU6_3730_3750,PU3_2510_3290
PU6_3730_3750,PU6_3602_3730
PU6_3730_3750,PU0_3601_3602
PU6_3730_3750,PU6_3600_3602
PU6_3730_3750,PU2_3770_3600
PU6_3730_3750,PU6_3640_3600
PU6_3730_3750,PU2_3080_3640
PU6_3730_3750,PU2_2840_3080
PU6_3730_3750,PU6_3590_3640
PU6_3730_3750,PU2_3630_3590
PU6_3730_3750,PU6_3440_3590
PU6_3730_3750,PU1_3030_3440
PU6_3730_3750,PU6_3530_3440
PU6_3730_3750,PU0_3611_3530
PU6_3730_3750,PU6_3610_3530
PU6_3730_3750,PU3_3860_3610
PU6_3730_3750,PU2_4340_3860
PU6_3730_3750,PU3_4280_3860
PU6_3730_3750,PU6_3690_3610
PU6_3730_3750,PU0_3871_3690
PU6_3730_3750,PU1_3100_3690
PU6_3730_3750,PU6_3870_3690
PU6_3730_3750,PU6_4020_3870
PU6_3730_3750,PU2_3370_4020
PU6_3730_3750,PU2_3180_3370
PU6_3730_3750,PU5_4170_4020
PU6_3730_3750,PU4_4210_4170
PU6_3730_3750,PU4_4310_4210
PU6_3730_3750,PU2_5190_4310
PU6_3730_3750,PU2_6050_5190
PU6_3730_3750,PU4_5050_4310
PU6_3730_3750,PU1_5380_5050
PU6_3730_3750,PU0_5620_5380
PU6_3730_3750,PU0_6080_5620
PU6_3730_3750,PU1_5820_5380
PU6_3730_3750,PU3_5210_5050
PU6_3730_3750,PU1_5520_5210
PU6_3730_3750,PU2_5700_5210
PU6_3730_3750,PU5_3930_4170
PU6_3730_3750,PU2_4160_3930
PU6_3730_3750,PU2_4360_4160
PU6_3730_3750,PU4_3780_3930
PU6_3730_3750,PU1_3580_3780
PU6_3730_3750,PU1_3170_3580
PU6_3730_3750,PU4_3990_3780
PU6_3730_3750,PU4_3890_3990
PU6_3730_3750,PU3_3680_3890
PU6_3730_3750,PU2_3140_3680
PU6_3730_3750,PU4_3970_3890
PU6_3730_3750,PU1_3940_3970
PU6_3730_3750,PU4_4440_3970
PU6_3730_3750,PU1_4300_4440
PU6_3730_3750,PU1_4190_4300
PU6_3730_3750,PU1_3850_4190
PU6_3730_3750,PU3_4450_4440
PU6_3730_3750,PU3_4451_4450
PU6_3730_3750,PU1_4760_4451
PU6_3730_3750,PU1_4840_4760
PU6_3730_3750,PU2_4750_4451
PU6_3730_3750,PU2_4720_4750
PU6_3750_3752,PU6_3750_3752
PU6_3750_3752,PU2_3900_3750
PU6_3750_3752,PU2_4220_3900
PU6_3750_3752,PU2_4730_4220
PU6_3750_3752,PU6_3730_3750
PU6_3750_3752,PU3_3390_3730
PU6_3750_3752,PU3_3290_3390
PU6_3750_3752,PU2_2790_3290
PU6_3750_3752,PU3_2510_3290
PU6_3750_3752,PU6_3602_3730
PU6_3750_3752,PU0_3601_3602
PU6_3750_3752,PU6_3600_3602
PU6_3750_3752,PU2_3770_3600
PU6_3750_3752,PU6_3640_3600
PU6_3750_3752,PU2_3080_3640
PU6_3750_3752,PU2_2840_3080
PU6_3750_3752,PU6_3590_3640
PU6_3750_3752,PU2_3630_3590
PU6_3750_3752,PU6_3440_3590
PU6_3750_3752,PU1_3030_3440
PU6_3750_3752,PU6_3530_3440
PU6_3750_3752,PU0_3611_3530
PU6_3750_3752,PU6_3610_3530
PU6_3750_3752,PU3_3860_3610
PU6_3750_3752,PU2_4340_3860
PU6_3750_3752,PU3_4280_3860
PU6_3750_3752,PU6_3690_3610
PU6_3750_3752,PU0_3871_3690
PU6_3750_3752,PU1_3100_3690
PU6_3750_3752,PU6_3870_3690
PU6_3750_3752,PU6_4020_3870
